payment_id,member_id,branch_id,plan_id,payment_date,payment_type,amount,period_end
PAY007408,M00141,B01,P1,2025-04-08,Renewal,1500,2025-05-08
PAY007982,M00141,B01,P1,2025-05-14,Renewal,1500,2025-06-14
PAY008580,M00141,B01,P1,2025-06-12,Renewal,1500,2025-07-12
PAY004981,M00143,B01,P1,2025-01-09,Renewal,1500,2025-02-09
PAY006031,M00143,B01,P1,2025-02-17,Renewal,1500,2025-03-17
PAY006919,M00143,B01,P3,2025-03-21,Renewal,4000,2025-06-21
PAY008688,M00143,B01,P3,2025-06-29,Renewal,4000,2025-09-29
PAY010151,M00143,B01,P3,2025-10-10,Renewal,4000,2026-01-10
PAY006895,M00144,B01,P2,2025-03-20,Renewal,1100,2025-04-20
PAY007623,M00144,B01,P2,2025-04-26,Renewal,1100,2025-05-26
PAY008282,M00144,B01,P2,2025-05-30,Renewal,1100,2025-06-30
PAY008834,M00144,B01,P2,2025-07-08,Renewal,1100,2025-08-08
PAY005161,M00145,B01,P2,2025-01-18,Renewal,1100,2025-02-18
PAY006247,M00145,B01,P2,2025-02-28,Renewal,1100,2025-03-28
PAY007171,M00145,B01,P2,2025-03-23,Renewal,1100,2025-04-23
PAY007684,M00145,B01,P2,2025-04-21,Renewal,1100,2025-05-21
PAY008198,M00145,B01,P2,2025-05-20,Renewal,1100,2025-06-20
PAY008676,M00145,B01,P5,2025-06-15,Renewal,13500,2026-06-15
PAY013464,M00145,B01,P1,2026-06-13,Renewal,1500,2026-07-13
PAY005492,M00146,B01,P1,2025-01-29,Renewal,1500,2025-02-28
PAY006492,M00146,B01,P1,2025-03-05,Renewal,1500,2025-04-05
PAY007304,M00146,B01,P1,2025-04-03,Renewal,1500,2025-05-03
PAY005726,M00147,B01,P3,2025-02-03,Renewal,4000,2025-05-03
PAY007897,M00147,B01,P3,2025-05-07,Renewal,4000,2025-08-07
PAY009451,M00147,B01,P3,2025-08-03,Renewal,4000,2025-11-03
PAY010596,M00147,B01,P3,2025-11-11,Renewal,4000,2026-02-11
PAY011805,M00147,B01,P3,2026-02-15,Renewal,4000,2026-05-15
PAY013075,M00147,B01,P3,2026-05-10,Renewal,4000,2026-08-10
PAY007752,M00148,B01,P4,2025-05-06,Renewal,7500,2025-11-06
PAY010641,M00148,B01,P4,2025-11-08,Renewal,7500,2026-05-08
PAY013004,M00148,B01,P4,2026-05-14,Renewal,7500,2026-11-14
PAY005460,M00149,B01,P1,2025-01-15,Renewal,1500,2025-02-15
PAY006832,M00150,B01,P3,2025-03-22,Renewal,4000,2025-06-22
PAY008697,M00150,B01,P3,2025-06-22,Renewal,4000,2025-09-22
PAY010055,M00150,B01,P3,2025-09-23,Renewal,4000,2025-12-23
PAY011188,M00150,B01,P3,2025-12-19,Renewal,4000,2026-03-19
PAY004949,M00151,B01,P1,2025-01-01,Renewal,1500,2025-02-01
PAY005867,M00151,B01,P1,2025-01-31,Renewal,1500,2025-02-28
PAY006493,M00151,B01,P1,2025-03-02,Renewal,1500,2025-04-02
PAY007225,M00151,B01,P1,2025-04-04,Renewal,1500,2025-05-04
PAY005200,M00152,B01,P3,2025-01-12,Renewal,4000,2025-04-12
PAY005727,M00153,B01,P1,2025-02-01,Renewal,1500,2025-03-01
PAY006574,M00153,B01,P1,2025-03-01,Renewal,1500,2025-04-01
PAY005894,M00154,B01,P3,2025-02-13,Renewal,4000,2025-05-13
PAY008069,M00154,B01,P3,2025-05-15,Renewal,4000,2025-08-15
PAY009552,M00154,B01,P1,2025-08-12,Renewal,1500,2025-09-12
PAY008594,M00155,B01,P5,2025-06-10,Renewal,13500,2026-06-10
PAY013401,M00155,B01,P5,2026-06-10,Renewal,13500,2027-06-10
PAY007147,M00156,B01,P3,2025-03-24,Renewal,4000,2025-06-24
PAY008730,M00156,B01,P3,2025-07-01,Renewal,4000,2025-10-01
PAY010192,M00156,B01,P3,2025-10-03,Renewal,4000,2026-01-03
PAY005792,M00157,B01,P2,2025-01-27,Renewal,1100,2025-02-27
PAY006473,M00157,B01,P2,2025-03-07,Renewal,1100,2025-04-07
PAY007348,M00157,B01,P2,2025-04-17,Renewal,1100,2025-05-17
PAY005201,M00158,B01,P1,2025-01-20,Renewal,1500,2025-02-20
PAY006306,M00158,B01,P1,2025-02-21,Renewal,1500,2025-03-21
PAY007011,M00158,B01,P1,2025-03-31,Renewal,1500,2025-04-30
PAY007818,M00158,B01,P1,2025-04-27,Renewal,1500,2025-05-27
PAY008302,M00158,B01,P1,2025-06-05,Renewal,1500,2025-07-05
PAY008921,M00158,B01,P1,2025-07-08,Renewal,1500,2025-08-08
PAY005269,M00159,B01,P1,2025-01-20,Renewal,1500,2025-02-20
PAY006307,M00159,B01,P4,2025-02-25,Renewal,7500,2025-08-25
PAY009683,M00159,B01,P4,2025-08-20,Renewal,7500,2026-02-20
PAY005376,M00160,B01,P3,2025-01-22,Renewal,4000,2025-04-22
PAY007661,M00160,B01,P3,2025-04-28,Renewal,4000,2025-07-28
PAY009308,M00160,B01,P3,2025-08-08,Renewal,4000,2025-11-08
PAY010670,M00160,B01,P3,2025-11-09,Renewal,4000,2026-02-09
PAY011776,M00160,B01,P3,2026-02-16,Renewal,4000,2026-05-16
PAY005304,M00161,B01,P3,2025-01-24,Renewal,4000,2025-04-24
PAY007704,M00161,B01,P3,2025-05-01,Renewal,4000,2025-08-01
PAY009371,M00161,B01,P3,2025-08-09,Renewal,4000,2025-11-09
PAY010688,M00161,B01,P3,2025-11-17,Renewal,4000,2026-02-17
PAY011894,M00161,B01,P3,2026-02-13,Renewal,4000,2026-05-13
PAY013053,M00161,B01,P3,2026-05-19,Renewal,4000,2026-08-19
PAY005964,M00162,B01,P3,2025-02-03,Renewal,4000,2025-05-03
PAY007898,M00162,B01,P3,2025-05-01,Renewal,4000,2025-08-01
PAY009372,M00162,B01,P3,2025-08-09,Renewal,4000,2025-11-09
PAY010689,M00162,B01,P3,2025-11-10,Renewal,4000,2026-02-10
PAY011794,M00162,B01,P3,2026-02-12,Renewal,4000,2026-05-12
PAY013039,M00162,B01,P3,2026-05-20,Renewal,4000,2026-08-20
PAY005231,M00163,B01,P1,2025-01-19,Renewal,1500,2025-02-19
PAY006280,M00163,B01,P1,2025-02-22,Renewal,1500,2025-03-22
PAY006359,M00166,B01,P3,2025-02-22,Renewal,4000,2025-05-22
PAY005232,M00168,B01,P1,2025-01-16,Renewal,1500,2025-02-16
PAY006208,M00168,B01,P1,2025-02-11,Renewal,1500,2025-03-11
PAY006792,M00168,B01,P1,2025-03-09,Renewal,1500,2025-04-09
PAY007383,M00168,B01,P1,2025-04-11,Renewal,1500,2025-05-11
PAY008042,M00168,B01,P1,2025-05-12,Renewal,1500,2025-06-12
PAY008541,M00168,B01,P1,2025-06-08,Renewal,1500,2025-07-08
PAY008961,M00168,B01,P1,2025-07-17,Renewal,1500,2025-08-17
PAY009576,M00168,B01,P1,2025-08-22,Renewal,1500,2025-09-22
PAY010056,M00168,B01,P1,2025-09-27,Renewal,1500,2025-10-27
PAY010520,M00168,B01,P1,2025-11-02,Renewal,1500,2025-12-02
PAY010962,M00168,B01,P1,2025-11-27,Renewal,1500,2025-12-27
PAY011234,M00168,B01,P3,2026-01-03,Renewal,4000,2026-04-03
PAY012500,M00168,B01,P3,2026-04-03,Renewal,4000,2026-07-03
PAY005550,M00169,B01,P5,2025-02-01,Renewal,13500,2026-02-01
PAY011685,M00169,B01,P5,2026-01-28,Renewal,13500,2027-01-28
PAY005493,M00171,B01,P1,2025-01-18,Renewal,1500,2025-02-18
PAY006248,M00171,B01,P2,2025-02-21,Renewal,1100,2025-03-21
PAY007012,M00171,B01,P2,2025-03-29,Renewal,1100,2025-04-29
PAY007792,M00171,B01,P1,2025-04-29,Renewal,1500,2025-05-29
PAY008337,M00171,B01,P1,2025-05-31,Renewal,1500,2025-06-30
PAY008835,M00171,B01,P1,2025-07-10,Renewal,1500,2025-08-10
PAY009491,M00171,B01,P1,2025-08-18,Renewal,1500,2025-09-18
PAY009996,M00171,B01,P1,2025-09-19,Renewal,1500,2025-10-19
PAY010410,M00171,B01,P5,2025-10-16,Renewal,13500,2026-10-16
PAY005409,M00173,B01,P1,2025-01-14,Renewal,1500,2025-02-14
PAY006159,M00173,B01,P1,2025-02-14,Renewal,1500,2025-03-14
PAY009850,M00174,B01,P5,2025-09-09,Renewal,13500,2026-09-09
PAY008124,M00175,B01,P4,2025-05-23,Renewal,7500,2025-11-23
PAY010836,M00175,B01,P4,2025-11-19,Renewal,7500,2026-05-19
PAY013120,M00175,B01,P4,2026-05-28,Renewal,7500,2026-11-28
PAY005988,M00176,B01,P3,2025-02-07,Renewal,4000,2025-05-07
PAY007961,M00176,B01,P3,2025-05-09,Renewal,4000,2025-08-09
PAY009480,M00176,B01,P3,2025-08-04,Renewal,4000,2025-11-04
PAY010607,M00176,B01,P3,2025-11-09,Renewal,4000,2026-02-09
PAY011777,M00176,B01,P1,2026-02-05,Renewal,1500,2026-03-05
PAY012119,M00176,B01,P1,2026-03-02,Renewal,1500,2026-04-02
PAY005618,M00177,B01,P1,2025-02-01,Renewal,1500,2025-03-01
PAY006575,M00177,B01,P1,2025-03-09,Renewal,1500,2025-04-09
PAY007384,M00177,B01,P1,2025-04-20,Renewal,1500,2025-05-20
PAY008184,M00177,B01,P1,2025-05-22,Renewal,1500,2025-06-22
PAY008698,M00177,B01,P1,2025-07-02,Renewal,1500,2025-08-02
PAY005162,M00178,B01,P1,2025-01-13,Renewal,1500,2025-02-13
PAY006132,M00178,B01,P1,2025-02-11,Renewal,1500,2025-03-11
PAY006793,M00178,B01,P1,2025-03-09,Renewal,1500,2025-04-09
PAY007385,M00178,B01,P1,2025-04-04,Renewal,1500,2025-05-04
PAY007908,M00178,B01,P1,2025-05-08,Renewal,1500,2025-06-08
PAY008490,M00178,B01,P1,2025-06-10,Renewal,1500,2025-07-10
PAY008990,M00178,B01,P1,2025-07-10,Renewal,1500,2025-08-10
PAY009492,M00178,B01,P1,2025-08-06,Renewal,1500,2025-09-06
PAY005163,M00180,B01,P1,2025-01-06,Renewal,1500,2025-02-06
PAY005965,M00180,B01,P1,2025-02-05,Renewal,1500,2025-03-05
PAY006655,M00180,B01,P5,2025-03-02,Renewal,13500,2026-03-02
PAY005270,M00181,B01,P2,2025-01-19,Renewal,1100,2025-02-19
PAY006281,M00181,B01,P2,2025-02-20,Renewal,1100,2025-03-20
PAY006988,M00181,B01,P2,2025-03-24,Renewal,1100,2025-04-24
PAY011063,M00182,B01,P1,2025-12-09,Renewal,1500,2026-01-09
PAY011392,M00182,B01,P1,2026-01-06,Renewal,1500,2026-02-06
PAY005054,M00183,B01,P1,2025-01-10,Renewal,1500,2025-02-10
PAY007197,M00184,B01,P5,2025-04-03,Renewal,13500,2026-04-03
PAY012501,M00184,B01,P5,2026-04-07,Renewal,13500,2027-04-07
PAY005762,M00185,B01,P2,2025-02-08,Renewal,1100,2025-03-08
PAY006727,M00185,B01,P2,2025-03-18,Renewal,1100,2025-04-18
PAY007586,M00185,B01,P2,2025-04-24,Renewal,1100,2025-05-24
PAY005551,M00186,B01,P3,2025-01-26,Renewal,4000,2025-04-26
PAY007946,M00188,B01,P4,2025-05-15,Renewal,7500,2025-11-15
PAY010746,M00188,B01,P4,2025-11-21,Renewal,7500,2026-05-21
PAY013151,M00188,B01,P4,2026-05-25,Renewal,7500,2026-11-25
PAY006160,M00189,B01,P5,2025-02-13,Renewal,13500,2026-02-13
PAY011836,M00189,B01,P5,2026-02-15,Renewal,13500,2027-02-15
PAY005164,M00190,B01,P1,2025-01-10,Renewal,1500,2025-02-10
PAY006059,M00190,B01,P1,2025-02-18,Renewal,1500,2025-03-18
PAY006937,M00190,B01,P1,2025-03-20,Renewal,1500,2025-04-20
PAY005461,M00191,B01,P2,2025-01-20,Renewal,1100,2025-02-20
PAY005793,M00192,B01,P1,2025-02-05,Renewal,1500,2025-03-05
PAY006656,M00192,B01,P1,2025-03-15,Renewal,1500,2025-04-15
PAY007523,M00192,B01,P1,2025-04-26,Renewal,1500,2025-05-26
PAY008283,M00192,B01,P1,2025-06-02,Renewal,1500,2025-07-02
PAY005588,M00193,B01,P3,2025-01-17,Renewal,4000,2025-04-17
PAY007565,M00193,B01,P3,2025-04-16,Renewal,4000,2025-07-16
PAY009103,M00193,B01,P3,2025-07-17,Renewal,4000,2025-10-17
PAY010388,M00193,B01,P3,2025-10-14,Renewal,4000,2026-01-14
PAY011456,M00193,B01,P3,2026-01-19,Renewal,4000,2026-04-19
PAY012736,M00193,B01,P3,2026-04-21,Renewal,4000,2026-07-21
PAY007226,M00194,B01,P4,2025-04-10,Renewal,7500,2025-10-10
PAY005915,M00196,B01,P3,2025-02-05,Renewal,4000,2025-05-05
PAY007932,M00196,B01,P3,2025-05-11,Renewal,4000,2025-08-11
PAY009505,M00196,B01,P3,2025-08-22,Renewal,4000,2025-11-22
PAY010828,M00196,B01,P3,2025-11-18,Renewal,4000,2026-02-18
PAY011901,M00196,B01,P3,2026-02-28,Renewal,4000,2026-05-28
PAY013249,M00196,B01,P3,2026-05-28,Renewal,4000,2026-08-28
PAY005794,M00197,B01,P3,2025-01-26,Renewal,4000,2025-04-26
PAY007753,M00197,B01,P3,2025-05-05,Renewal,4000,2025-08-05
PAY009429,M00197,B01,P3,2025-08-03,Renewal,4000,2025-11-03
PAY010597,M00197,B01,P3,2025-11-07,Renewal,4000,2026-02-07
PAY011748,M00197,B01,P3,2026-02-02,Renewal,4000,2026-05-02
PAY005552,M00198,B01,P2,2025-01-19,Renewal,1100,2025-02-19
PAY006282,M00198,B01,P2,2025-02-28,Renewal,1100,2025-03-28
PAY007172,M00198,B01,P1,2025-04-04,Renewal,1500,2025-05-04
PAY010699,M00199,B01,P5,2025-11-08,Renewal,13500,2026-11-08
PAY008421,M00200,B01,P4,2025-06-04,Renewal,7500,2025-12-04
PAY010984,M00200,B01,P4,2025-12-11,Renewal,7500,2026-06-11
PAY013415,M00200,B01,P4,2026-06-12,Renewal,7500,2026-12-12
PAY005055,M00201,B01,P2,2025-01-01,Renewal,1100,2025-02-01
PAY005868,M00201,B01,P2,2025-02-05,Renewal,1100,2025-03-05
PAY006657,M00201,B01,P2,2025-03-07,Renewal,1100,2025-04-07
PAY007349,M00201,B01,P2,2025-04-04,Renewal,1100,2025-05-04
PAY007909,M00201,B01,P2,2025-05-08,Renewal,1100,2025-06-08
PAY008491,M00201,B01,P2,2025-06-08,Renewal,1100,2025-07-08
PAY005462,M00202,B01,P2,2025-01-21,Renewal,1100,2025-02-21
PAY005823,M00203,B01,P1,2025-01-29,Renewal,1500,2025-02-28
PAY006494,M00203,B01,P1,2025-03-11,Renewal,1500,2025-04-11
PAY007436,M00203,B01,P1,2025-04-21,Renewal,1500,2025-05-21
PAY008199,M00203,B01,P1,2025-05-23,Renewal,1500,2025-06-23
PAY008716,M00203,B01,P1,2025-06-29,Renewal,1500,2025-07-29
PAY009328,M00203,B01,P1,2025-07-27,Renewal,1500,2025-08-27
PAY009720,M00203,B01,P1,2025-09-01,Renewal,1500,2025-10-01
PAY010193,M00203,B01,P1,2025-09-28,Renewal,1500,2025-10-28
PAY010538,M00203,B01,P1,2025-10-26,Renewal,1500,2025-11-26
PAY010874,M00203,B01,P1,2025-12-06,Renewal,1500,2026-01-06
PAY011352,M00203,B01,P1,2026-01-08,Renewal,1500,2026-02-08
PAY006308,M00204,B01,P3,2025-02-26,Renewal,4000,2025-05-26
PAY005702,M00207,B01,P1,2025-01-25,Renewal,1500,2025-02-25
PAY006609,M00208,B01,P3,2025-02-26,Renewal,4000,2025-05-26
PAY008284,M00208,B01,P3,2025-05-29,Renewal,4000,2025-08-29
PAY009744,M00208,B01,P3,2025-08-27,Renewal,4000,2025-11-27
PAY005377,M00209,B01,P1,2025-01-16,Renewal,1500,2025-02-16
PAY006209,M00209,B01,P1,2025-02-22,Renewal,1500,2025-03-22
PAY007040,M00209,B01,P1,2025-03-29,Renewal,1500,2025-04-29
PAY007793,M00209,B01,P1,2025-05-01,Renewal,1500,2025-06-01
PAY008364,M00209,B01,P1,2025-05-31,Renewal,1500,2025-06-30
PAY008836,M00209,B01,P1,2025-07-07,Renewal,1500,2025-08-07
PAY009452,M00209,B01,P1,2025-08-03,Renewal,1500,2025-09-03
PAY009805,M00209,B01,P1,2025-09-05,Renewal,1500,2025-10-05
PAY005305,M00212,B01,P5,2025-01-13,Renewal,13500,2026-01-13
PAY011439,M00212,B01,P5,2026-01-09,Renewal,13500,2027-01-09
PAY005233,M00213,B01,P1,2025-01-09,Renewal,1500,2025-02-09
PAY006032,M00213,B01,P1,2025-02-11,Renewal,1500,2025-03-11
PAY004982,M00216,B01,P2,2025-01-13,Renewal,1100,2025-02-13
PAY006133,M00216,B01,P2,2025-02-15,Renewal,1100,2025-03-15
PAY005202,M00217,B01,P1,2025-01-20,Renewal,1500,2025-02-20
PAY006309,M00217,B01,P1,2025-02-21,Renewal,1500,2025-03-21
PAY007013,M00217,B01,P1,2025-03-25,Renewal,1500,2025-04-25
PAY007735,M00217,B01,P1,2025-05-02,Renewal,1500,2025-06-02
PAY008377,M00217,B01,P1,2025-06-01,Renewal,1500,2025-07-01
PAY008859,M00217,B01,P1,2025-06-30,Renewal,1500,2025-07-30
PAY009348,M00217,B01,P1,2025-08-04,Renewal,1500,2025-09-04
PAY005869,M00218,B01,P3,2025-02-12,Renewal,4000,2025-05-12
PAY005966,M00219,B01,P3,2025-02-07,Renewal,4000,2025-05-07
PAY005306,M00220,B01,P4,2025-01-15,Renewal,7500,2025-07-15
PAY009083,M00220,B01,P4,2025-07-20,Renewal,7500,2026-01-20
PAY011533,M00220,B01,P4,2026-01-22,Renewal,7500,2026-07-22
PAY005671,M00221,B01,P1,2025-01-29,Renewal,1500,2025-02-28
PAY006495,M00221,B01,P1,2025-03-04,Renewal,1500,2025-04-04
PAY007280,M00221,B01,P1,2025-04-01,Renewal,1500,2025-05-01
PAY007858,M00221,B01,P1,2025-05-12,Renewal,1500,2025-06-12
PAY008542,M00221,B01,P1,2025-06-18,Renewal,1500,2025-07-18
PAY004983,M00223,B01,P2,2025-01-07,Renewal,1100,2025-02-07
PAY005824,M00226,B01,P1,2025-02-02,Renewal,1500,2025-03-02
PAY006593,M00226,B01,P1,2025-03-06,Renewal,1500,2025-04-06
PAY007326,M00226,B01,P1,2025-04-04,Renewal,1500,2025-05-04
PAY007910,M00226,B01,P1,2025-05-03,Renewal,1500,2025-06-03
PAY008395,M00226,B01,P1,2025-06-13,Renewal,1500,2025-07-13
PAY009049,M00226,B01,P1,2025-07-13,Renewal,1500,2025-08-13
PAY009525,M00226,B01,P1,2025-08-17,Renewal,1500,2025-09-17
PAY009985,M00226,B01,P1,2025-09-24,Renewal,1500,2025-10-24
PAY006009,M00227,B01,P3,2025-02-15,Renewal,4000,2025-05-15
PAY008108,M00227,B01,P3,2025-05-24,Renewal,4000,2025-08-24
PAY009671,M00227,B01,P3,2025-08-25,Renewal,4000,2025-11-25
PAY010858,M00227,B01,P3,2025-11-24,Renewal,4000,2026-02-24
PAY005344,M00228,B01,P2,2025-01-11,Renewal,1100,2025-02-11
PAY006079,M00228,B01,P2,2025-02-21,Renewal,1100,2025-03-21
PAY007014,M00228,B01,P2,2025-03-28,Renewal,1100,2025-04-28
PAY007775,M00228,B01,P2,2025-04-25,Renewal,1100,2025-05-25
PAY008264,M00228,B01,P2,2025-06-01,Renewal,1100,2025-07-01
PAY008860,M00228,B01,P2,2025-06-30,Renewal,1100,2025-07-30
PAY006594,M00229,B01,P3,2025-02-25,Renewal,4000,2025-05-25
PAY008265,M00229,B01,P3,2025-06-02,Renewal,4000,2025-09-02
PAY009790,M00229,B01,P3,2025-09-08,Renewal,4000,2025-12-08
PAY011034,M00229,B01,P3,2025-12-17,Renewal,4000,2026-03-17
PAY005345,M00230,B01,P1,2025-01-24,Renewal,1500,2025-02-24
PAY008492,M00235,B01,P4,2025-06-11,Renewal,7500,2025-12-11
PAY011064,M00235,B01,P4,2025-12-09,Renewal,7500,2026-06-09
PAY013386,M00235,B01,P4,2026-06-19,Renewal,7500,2026-12-19
PAY006687,M00236,B01,P3,2025-03-03,Renewal,4000,2025-06-03
PAY008396,M00236,B01,P3,2025-05-31,Renewal,4000,2025-08-31
PAY009767,M00236,B01,P3,2025-09-02,Renewal,4000,2025-12-02
PAY005528,M00237,B01,P1,2025-01-27,Renewal,1500,2025-02-27
PAY006474,M00237,B01,P1,2025-02-27,Renewal,1500,2025-03-27
PAY007148,M00237,B01,P1,2025-04-07,Renewal,1500,2025-05-07
PAY004984,M00238,B01,P1,2025-01-05,Renewal,1500,2025-02-05
PAY005939,M00238,B01,P1,2025-02-04,Renewal,1500,2025-03-04
PAY006632,M00238,B01,P1,2025-03-05,Renewal,1500,2025-04-05
PAY007305,M00238,B01,P1,2025-04-09,Renewal,1500,2025-05-09
PAY007999,M00238,B01,P1,2025-05-20,Renewal,1500,2025-06-20
PAY009120,M00239,B01,P5,2025-07-19,Renewal,13500,2026-07-19
PAY005795,M00242,B01,P3,2025-02-08,Renewal,4000,2025-05-08
PAY007983,M00242,B01,P3,2025-05-13,Renewal,4000,2025-08-13
PAY009526,M00242,B01,P3,2025-08-18,Renewal,4000,2025-11-18
PAY010781,M00242,B01,P2,2025-11-23,Renewal,1100,2025-12-23
PAY011189,M00242,B01,P3,2025-12-29,Renewal,4000,2026-03-29
PAY005109,M00243,B01,P1,2025-01-08,Renewal,1500,2025-02-08
PAY006010,M00243,B01,P1,2025-02-16,Renewal,1500,2025-03-16
PAY006896,M00243,B01,P1,2025-03-22,Renewal,1500,2025-04-22
PAY005271,M00245,B01,P1,2025-01-11,Renewal,1500,2025-02-11
PAY006080,M00245,B01,P1,2025-02-18,Renewal,1500,2025-03-18
PAY006938,M00245,B01,P1,2025-03-24,Renewal,1500,2025-04-24
PAY007705,M00245,B01,P1,2025-04-19,Renewal,1500,2025-05-19
PAY008170,M00245,B01,P1,2025-05-18,Renewal,1500,2025-06-18
PAY005703,M00246,B01,P3,2025-01-22,Renewal,4000,2025-04-22
PAY007662,M00246,B01,P3,2025-04-21,Renewal,4000,2025-07-21
PAY009188,M00246,B01,P3,2025-07-20,Renewal,4000,2025-10-20
PAY010428,M00246,B01,P3,2025-10-22,Renewal,4000,2026-01-22
PAY011562,M00246,B01,P3,2026-01-23,Renewal,4000,2026-04-23
PAY007875,M00248,B01,P4,2025-05-10,Renewal,7500,2025-11-10
PAY010700,M00248,B01,P4,2025-11-17,Renewal,7500,2026-05-17
PAY008973,M00250,B01,P5,2025-07-11,Renewal,13500,2026-07-11
PAY006704,M00252,B01,P3,2025-03-10,Renewal,4000,2025-06-10
PAY008516,M00252,B01,P3,2025-06-20,Renewal,4000,2025-09-20
PAY010020,M00252,B01,P1,2025-09-19,Renewal,1500,2025-10-19
PAY010411,M00252,B01,P1,2025-10-24,Renewal,1500,2025-11-24
PAY006610,M00253,B01,P4,2025-02-26,Renewal,7500,2025-08-26
PAY009706,M00253,B01,P4,2025-08-25,Renewal,7500,2026-02-25
PAY011999,M00253,B01,P4,2026-02-24,Renewal,7500,2026-08-24
PAY007736,M00254,B01,P4,2025-04-28,Renewal,7500,2025-10-28
PAY010539,M00254,B01,P4,2025-11-01,Renewal,7500,2026-05-01
PAY012921,M00254,B01,P4,2026-04-30,Renewal,7500,2026-10-30
PAY006187,M00255,B01,P3,2025-02-14,Renewal,4000,2025-05-14
PAY008083,M00255,B01,P3,2025-05-11,Renewal,4000,2025-08-11
PAY006360,M00256,B01,P5,2025-02-25,Renewal,13500,2026-02-25
PAY012000,M00256,B01,P5,2026-03-03,Renewal,13500,2027-03-03
PAY006496,M00257,B01,P3,2025-03-06,Renewal,4000,2025-06-06
PAY008456,M00257,B01,P3,2025-06-02,Renewal,4000,2025-09-02
PAY009791,M00257,B01,P3,2025-09-10,Renewal,4000,2025-12-10
PAY011055,M00257,B01,P3,2025-12-10,Renewal,4000,2026-03-10
PAY012189,M00257,B01,P3,2026-03-13,Renewal,4000,2026-06-13
PAY013445,M00257,B01,P3,2026-06-24,Renewal,4000,2026-09-24
PAY005307,M00258,B01,P2,2025-01-11,Renewal,1100,2025-02-11
PAY006081,M00258,B01,P2,2025-02-10,Renewal,1100,2025-03-10
PAY006773,M00258,B01,P2,2025-03-14,Renewal,1100,2025-04-14
PAY007506,M00258,B01,P2,2025-04-24,Renewal,1100,2025-05-24
PAY009618,M00259,B01,P5,2025-08-28,Renewal,13500,2026-08-28
PAY006958,M00262,B01,P3,2025-03-15,Renewal,4000,2025-06-15
PAY008595,M00262,B01,P3,2025-06-10,Renewal,4000,2025-09-10
PAY009887,M00262,B01,P3,2025-09-12,Renewal,4000,2025-12-12
PAY011077,M00262,B01,P3,2025-12-08,Renewal,4000,2026-03-08
PAY012164,M00262,B01,P3,2026-03-10,Renewal,4000,2026-06-10
PAY013402,M00262,B01,P3,2026-06-17,Renewal,4000,2026-09-17
PAY005082,M00263,B01,P3,2025-01-15,Renewal,4000,2025-04-15
PAY007524,M00263,B01,P3,2025-04-26,Renewal,4000,2025-07-26
PAY009275,M00263,B01,P3,2025-08-03,Renewal,4000,2025-11-03
PAY010598,M00263,B01,P3,2025-11-01,Renewal,4000,2026-02-01
PAY008217,M00264,B01,P4,2025-06-02,Renewal,7500,2025-12-02
PAY010963,M00264,B01,P3,2025-11-28,Renewal,4000,2026-02-28
PAY012032,M00264,B01,P3,2026-03-07,Renewal,4000,2026-06-07
PAY008664,M00265,B01,P4,2025-06-17,Renewal,7500,2025-12-17
PAY006223,M00267,B01,P3,2025-02-23,Renewal,4000,2025-05-23
PAY008232,M00267,B01,P5,2025-05-29,Renewal,13500,2026-05-29
PAY013265,M00267,B01,P2,2026-06-06,Renewal,1100,2026-07-06
PAY005672,M00268,B01,P3,2025-02-02,Renewal,4000,2025-05-02
PAY007876,M00268,B01,P3,2025-05-07,Renewal,4000,2025-08-07
PAY009453,M00268,B01,P3,2025-08-10,Renewal,4000,2025-11-10
PAY006412,M00269,B01,P3,2025-02-28,Renewal,4000,2025-05-28
PAY008312,M00269,B01,P1,2025-06-08,Renewal,1500,2025-07-08
PAY005056,M00270,B01,P3,2025-01-01,Renewal,4000,2025-04-01
PAY007211,M00270,B01,P3,2025-04-11,Renewal,4000,2025-07-11
PAY005346,M00272,B01,P1,2025-01-25,Renewal,1500,2025-02-25
PAY006437,M00272,B01,P1,2025-03-07,Renewal,1500,2025-04-07
PAY007350,M00272,B01,P1,2025-04-14,Renewal,1500,2025-05-14
PAY008084,M00272,B01,P1,2025-05-25,Renewal,1500,2025-06-25
PAY005940,M00273,B01,P3,2025-02-06,Renewal,4000,2025-05-06
PAY007947,M00273,B01,P3,2025-05-02,Renewal,4000,2025-08-02
PAY009386,M00273,B01,P3,2025-08-08,Renewal,4000,2025-11-08
PAY006107,M00274,B01,P3,2025-02-19,Renewal,4000,2025-05-19
PAY008171,M00274,B01,P3,2025-05-28,Renewal,4000,2025-08-28
PAY009732,M00274,B01,P3,2025-09-04,Renewal,4000,2025-12-04
PAY010985,M00274,B01,P1,2025-11-29,Renewal,1500,2025-12-29
PAY011265,M00274,B01,P1,2025-12-31,Renewal,1500,2026-01-31
PAY011676,M00274,B01,P1,2026-02-05,Renewal,1500,2026-03-05
PAY012120,M00274,B01,P1,2026-03-12,Renewal,1500,2026-04-12
PAY012637,M00274,B01,P1,2026-04-17,Renewal,1500,2026-05-17
PAY013092,M00274,B01,P1,2026-05-23,Renewal,1500,2026-06-23
PAY005272,M00275,B01,P1,2025-01-22,Renewal,1500,2025-02-22
PAY006361,M00275,B01,P1,2025-02-20,Renewal,1500,2025-03-20
PAY006989,M00275,B01,P1,2025-03-21,Renewal,1500,2025-04-21
