member_id,branch_id,plan_id,expiring_payment_id,expiry_date,renewed,observable
M00151,B01,P1,PAY006493,2025-04-02,1,1
M00151,B01,P1,PAY007225,2025-05-04,0,1
M00152,B01,P3,PAY000152,2025-01-10,1,1
M00152,B01,P3,PAY005200,2025-04-12,0,1
M00153,B01,P1,PAY000153,2025-01-27,1,1
M00153,B01,P1,PAY005727,2025-03-01,1,1
M00153,B01,P1,PAY006574,2025-04-01,0,1
M00154,B01,P3,PAY000154,2025-02-03,1,1
M00154,B01,P3,PAY005894,2025-05-13,1,1
M00154,B01,P3,PAY008069,2025-08-15,1,1
M00154,B01,P1,PAY009552,2025-09-12,0,1
M00155,B01,P5,PAY000155,2025-06-15,1,1
M00155,B01,P5,PAY008594,2026-06-10,1,1
M00156,B01,P3,PAY000156,2025-03-27,1,1
M00156,B01,P3,PAY007147,2025-06-24,1,1
M00156,B01,P3,PAY008730,2025-10-01,1,1
M00156,B01,P3,PAY010192,2026-01-03,0,1
M00157,B01,P2,PAY000157,2025-01-29,1,1
M00157,B01,P2,PAY005792,2025-02-27,1,1
M00157,B01,P2,PAY006473,2025-04-07,1,1
M00157,B01,P2,PAY007348,2025-05-17,0,1
M00158,B01,P1,PAY000158,2025-01-10,1,1
M00158,B01,P1,PAY005201,2025-02-20,1,1
M00158,B01,P1,PAY006306,2025-03-21,1,1
M00158,B01,P1,PAY007011,2025-04-30,1,1
M00158,B01,P1,PAY007818,2025-05-27,1,1
M00158,B01,P1,PAY008302,2025-07-05,1,1
M00158,B01,P1,PAY008921,2025-08-08,0,1
M00159,B01,P1,PAY000159,2025-01-12,1,1
M00159,B01,P1,PAY005269,2025-02-20,1,1
M00159,B01,P4,PAY006307,2025-08-25,1,1
M00159,B01,P4,PAY009683,2026-02-20,0,1
M00160,B01,P3,PAY000160,2025-01-15,1,1
M00160,B01,P3,PAY005376,2025-04-22,1,1
M00160,B01,P3,PAY007661,2025-07-28,1,1
M00160,B01,P3,PAY009308,2025-11-08,1,1
M00160,B01,P3,PAY010670,2026-02-09,1,1
M00160,B01,P3,PAY011776,2026-05-16,0,1
M00161,B01,P3,PAY000161,2025-01-13,1,1
M00161,B01,P3,PAY005304,2025-04-24,1,1
M00161,B01,P3,PAY007704,2025-08-01,1,1
M00161,B01,P3,PAY009371,2025-11-09,1,1
M00161,B01,P3,PAY010688,2026-02-17,1,1
M00161,B01,P3,PAY011894,2026-05-13,1,1
M00162,B01,P3,PAY000162,2025-02-06,1,1
M00162,B01,P3,PAY005964,2025-05-03,1,1
M00162,B01,P3,PAY007898,2025-08-01,1,1
M00162,B01,P3,PAY009372,2025-11-09,1,1
M00162,B01,P3,PAY010689,2026-02-10,1,1
M00162,B01,P3,PAY011794,2026-05-12,1,1
M00163,B01,P1,PAY000163,2025-01-11,1,1
M00163,B01,P1,PAY005231,2025-02-19,1,1
M00163,B01,P1,PAY006280,2025-03-22,0,1
M00164,B01,P1,PAY000164,2025-01-23,0,1
M00165,B01,P2,PAY000165,2025-01-28,0,1
M00166,B01,P3,PAY000166,2025-02-22,1,1
M00166,B01,P3,PAY006359,2025-05-22,0,1
M00167,B01,P3,PAY000167,2025-01-05,0,1
M00168,B01,P1,PAY000168,2025-01-11,1,1
M00168,B01,P1,PAY005232,2025-02-16,1,1
M00168,B01,P1,PAY006208,2025-03-11,1,1
M00168,B01,P1,PAY006792,2025-04-09,1,1
M00168,B01,P1,PAY007383,2025-05-11,1,1
M00168,B01,P1,PAY008042,2025-06-12,1,1
M00168,B01,P1,PAY008541,2025-07-08,1,1
M00168,B01,P1,PAY008961,2025-08-17,1,1
M00168,B01,P1,PAY009576,2025-09-22,1,1
M00168,B01,P1,PAY010056,2025-10-27,1,1
M00168,B01,P1,PAY010520,2025-12-02,1,1
M00168,B01,P1,PAY010962,2025-12-27,1,1
M00168,B01,P3,PAY011234,2026-04-03,1,1
M00169,B01,P3,PAY000169,2025-01-21,1,1
M00169,B01,P5,PAY005550,2026-02-01,1,1
M00170,B01,P1,PAY000170,2025-01-19,0,1
M00171,B01,P1,PAY000171,2025-01-19,1,1
M00171,B01,P1,PAY005493,2025-02-18,1,1
M00171,B01,P2,PAY006248,2025-03-21,1,1
M00171,B01,P2,PAY007012,2025-04-29,1,1
M00171,B01,P1,PAY007792,2025-05-29,1,1
M00171,B01,P1,PAY008337,2025-06-30,1,1
M00171,B01,P1,PAY008835,2025-08-10,1,1
M00171,B01,P1,PAY009491,2025-09-18,1,1
M00171,B01,P1,PAY009996,2025-10-19,1,1
M00172,B01,P4,PAY000172,2025-03-10,0,1
M00173,B01,P1,PAY000173,2025-01-16,1,1
M00173,B01,P1,PAY005409,2025-02-14,1,1
M00173,B01,P1,PAY006159,2025-03-14,0,1
M00174,B01,P5,PAY000174,2025-09-07,1,1
M00175,B01,P4,PAY000175,2025-05-16,1,1
M00175,B01,P4,PAY008124,2025-11-23,1,1
M00175,B01,P4,PAY010836,2026-05-19,1,1
M00176,B01,P3,PAY000176,2025-02-07,1,1
M00176,B01,P3,PAY005988,2025-05-07,1,1
M00176,B01,P3,PAY007961,2025-08-09,1,1
M00176,B01,P3,PAY009480,2025-11-04,1,1
M00176,B01,P3,PAY010607,2026-02-09,1,1
M00176,B01,P1,PAY011777,2026-03-05,1,1
M00176,B01,P1,PAY012119,2026-04-02,0,1
M00177,B01,P1,PAY000177,2025-01-23,1,1
M00177,B01,P1,PAY005618,2025-03-01,1,1
M00177,B01,P1,PAY006575,2025-04-09,1,1
M00177,B01,P1,PAY007384,2025-05-20,1,1
M00177,B01,P1,PAY008184,2025-06-22,1,1
M00177,B01,P1,PAY008698,2025-08-02,0,1
M00178,B01,P1,PAY000178,2025-01-09,1,1
M00178,B01,P1,PAY005162,2025-02-13,1,1
M00178,B01,P1,PAY006132,2025-03-11,1,1
M00178,B01,P1,PAY006793,2025-04-09,1,1
M00178,B01,P1,PAY007385,2025-05-04,1,1
M00178,B01,P1,PAY007908,2025-06-08,1,1
M00178,B01,P1,PAY008490,2025-07-10,1,1
M00178,B01,P1,PAY008990,2025-08-10,1,1
M00178,B01,P1,PAY009492,2025-09-06,0,1
M00179,B01,P4,PAY000179,2025-03-28,0,1
M00180,B01,P1,PAY000180,2025-01-09,1,1
M00180,B01,P1,PAY005163,2025-02-06,1,1
M00180,B01,P1,PAY005965,2025-03-05,1,1
M00180,B01,P5,PAY006655,2026-03-02,0,1
M00181,B01,P2,PAY000181,2025-01-12,1,1
M00181,B01,P2,PAY005270,2025-02-19,1,1
M00181,B01,P2,PAY006281,2025-03-20,1,1
M00181,B01,P2,PAY006988,2025-04-24,0,1
M00182,B01,P5,PAY000182,2025-12-11,1,1
M00182,B01,P1,PAY011063,2026-01-09,1,1
M00182,B01,P1,PAY011392,2026-02-06,0,1
M00183,B01,P1,PAY000183,2025-01-05,1,1
M00183,B01,P1,PAY005054,2025-02-10,0,1
M00184,B01,P5,PAY000184,2025-03-31,1,1
M00184,B01,P5,PAY007197,2026-04-03,1,1
M00185,B01,P2,PAY000185,2025-01-28,1,1
M00185,B01,P2,PAY005762,2025-03-08,1,1
M00185,B01,P2,PAY006727,2025-04-18,1,1
M00185,B01,P2,PAY007586,2025-05-24,0,1
M00186,B01,P3,PAY000186,2025-01-21,1,1
M00186,B01,P3,PAY005551,2025-04-26,0,1
M00187,B01,P2,PAY000187,2025-01-15,0,1
M00188,B01,P4,PAY000188,2025-05-06,1,1
M00188,B01,P4,PAY007946,2025-11-15,1,1
M00188,B01,P4,PAY010746,2026-05-21,1,1
M00189,B01,P3,PAY000189,2025-02-14,1,1
M00189,B01,P5,PAY006160,2026-02-13,1,1
M00190,B01,P1,PAY000190,2025-01-09,1,1
M00190,B01,P1,PAY005164,2025-02-10,1,1
M00190,B01,P1,PAY006059,2025-03-18,1,1
M00190,B01,P1,PAY006937,2025-04-20,0,1
M00191,B01,P1,PAY000191,2025-01-18,1,1
M00191,B01,P2,PAY005461,2025-02-20,0,1
M00192,B01,P1,PAY000192,2025-01-29,1,1
M00192,B01,P1,PAY005793,2025-03-05,1,1
M00192,B01,P1,PAY006656,2025-04-15,1,1
M00192,B01,P1,PAY007523,2025-05-26,1,1
M00192,B01,P1,PAY008283,2025-07-02,0,1
M00193,B01,P3,PAY000193,2025-01-22,1,1
M00193,B01,P3,PAY005588,2025-04-17,1,1
M00193,B01,P3,PAY007565,2025-07-16,1,1
M00193,B01,P3,PAY009103,2025-10-17,1,1
M00193,B01,P3,PAY010388,2026-01-14,1,1
M00193,B01,P3,PAY011456,2026-04-19,1,1
M00194,B01,P4,PAY000194,2025-04-02,1,1
M00194,B01,P4,PAY007226,2025-10-10,0,1
M00195,B01,P1,PAY000195,2025-01-04,0,1
M00196,B01,P3,PAY000196,2025-02-04,1,1
M00196,B01,P3,PAY005915,2025-05-05,1,1
M00196,B01,P3,PAY007932,2025-08-11,1,1
M00196,B01,P3,PAY009505,2025-11-22,1,1
M00196,B01,P3,PAY010828,2026-02-18,1,1
M00196,B01,P3,PAY011901,2026-05-28,1,1
M00197,B01,P3,PAY000197,2025-01-29,1,1
M00197,B01,P3,PAY005794,2025-04-26,1,1
M00197,B01,P3,PAY007753,2025-08-05,1,1
M00197,B01,P3,PAY009429,2025-11-03,1,1
M00197,B01,P3,PAY010597,2026-02-07,1,1
M00197,B01,P3,PAY011748,2026-05-02,0,1
M00198,B01,P2,PAY000198,2025-01-21,1,1
M00198,B01,P2,PAY005552,2025-02-19,1,1
M00198,B01,P2,PAY006282,2025-03-28,1,1
M00198,B01,P1,PAY007172,2025-05-04,0,1
M00199,B01,P5,PAY000199,2025-11-10,1,1
M00200,B01,P4,PAY000200,2025-06-04,1,1
M00200,B01,P4,PAY008421,2025-12-04,1,1
M00200,B01,P4,PAY010984,2026-06-11,1,1
M00201,B01,P2,PAY000201,2025-01-05,1,1
M00201,B01,P2,PAY005055,2025-02-01,1,1
M00201,B01,P2,PAY005868,2025-03-05,1,1
M00201,B01,P2,PAY006657,2025-04-07,1,1
M00201,B01,P2,PAY007349,2025-05-04,1,1
M00201,B01,P2,PAY007909,2025-06-08,1,1
M00201,B01,P2,PAY008491,2025-07-08,0,1
M00202,B01,P2,PAY000202,2025-01-18,1,1
M00202,B01,P2,PAY005462,2025-02-21,0,1
M00203,B01,P1,PAY000203,2025-01-04,1,1
M00203,B01,P1,PAY005029,2025-01-30,1,1
M00203,B01,P1,PAY005823,2025-02-28,1,1
M00203,B01,P1,PAY006494,2025-04-11,1,1
M00203,B01,P1,PAY007436,2025-05-21,1,1
M00203,B01,P1,PAY008199,2025-06-23,1,1
M00203,B01,P1,PAY008716,2025-07-29,1,1
M00203,B01,P1,PAY009328,2025-08-27,1,1
M00203,B01,P1,PAY009720,2025-10-01,1,1
M00203,B01,P1,PAY010193,2025-10-28,1,1
M00203,B01,P1,PAY010538,2025-11-26,1,1
M00203,B01,P1,PAY010874,2026-01-06,1,1
M00203,B01,P1,PAY011352,2026-02-08,0,1
M00204,B01,P3,PAY000204,2025-02-20,1,1
M00204,B01,P3,PAY006308,2025-05-26,0,1
M00205,B01,P4,PAY000205,2025-02-05,0,1
M00206,B01,P3,PAY000206,2025-02-21,0,1
M00207,B01,P1,PAY000207,2025-01-26,1,1
M00207,B01,P1,PAY005702,2025-02-25,0,1
M00208,B01,P3,PAY000208,2025-03-03,1,1
M00208,B01,P3,PAY006609,2025-05-26,1,1
M00208,B01,P3,PAY008284,2025-08-29,1,1
M00208,B01,P3,PAY009744,2025-11-27,0,1
M00209,B01,P1,PAY000209,2025-01-15,1,1
M00209,B01,P1,PAY005377,2025-02-16,1,1
M00209,B01,P1,PAY006209,2025-03-22,1,1
M00209,B01,P1,PAY007040,2025-04-29,1,1
M00209,B01,P1,PAY007793,2025-06-01,1,1
M00209,B01,P1,PAY008364,2025-06-30,1,1
M00209,B01,P1,PAY008836,2025-08-07,1,1
M00209,B01,P1,PAY009452,2025-09-03,1,1
M00209,B01,P1,PAY009805,2025-10-05,0,1
M00210,B01,P4,PAY000210,2025-02-22,0,1
M00211,B01,P1,PAY000211,2025-01-17,0,1
M00212,B01,P5,PAY000212,2025-01-13,1,1
M00212,B01,P5,PAY005305,2026-01-13,1,1
M00213,B01,P1,PAY000213,2025-01-11,1,1
M00213,B01,P1,PAY005233,2025-02-09,1,1
M00213,B01,P1,PAY006032,2025-03-11,0,1
M00214,B01,P3,PAY000214,2025-02-08,0,1
M00215,B01,P4,PAY000215,2025-05-30,0,1
M00216,B01,P2,PAY000216,2025-01-03,1,1
M00216,B01,P2,PAY004982,2025-02-13,1,1
M00216,B01,P2,PAY006133,2025-03-15,0,1
M00217,B01,P1,PAY000217,2025-01-10,1,1
M00217,B01,P1,PAY005202,2025-02-20,1,1
M00217,B01,P1,PAY006309,2025-03-21,1,1
M00217,B01,P1,PAY007013,2025-04-25,1,1
M00217,B01,P1,PAY007735,2025-06-02,1,1
M00217,B01,P1,PAY008377,2025-07-01,1,1
M00217,B01,P1,PAY008859,2025-07-30,1,1
M00217,B01,P1,PAY009348,2025-09-04,0,1
M00218,B01,P3,PAY000218,2025-02-01,1,1
M00218,B01,P3,PAY005869,2025-05-12,0,1
M00219,B01,P3,PAY000219,2025-02-06,1,1
M00219,B01,P3,PAY005966,2025-05-07,0,1
M00220,B01,P1,PAY000220,2025-01-13,1,1
M00220,B01,P4,PAY005306,2025-07-15,1,1
M00220,B01,P4,PAY009083,2026-01-20,1,1
M00221,B01,P1,PAY000221,2025-01-25,1,1
M00221,B01,P1,PAY005671,2025-02-28,1,1
M00221,B01,P1,PAY006495,2025-04-04,1,1
M00221,B01,P1,PAY007280,2025-05-01,1,1
M00221,B01,P1,PAY007858,2025-06-12,1,1
M00221,B01,P1,PAY008542,2025-07-18,0,1
M00222,B01,P2,PAY000222,2025-01-03,0,1
M00223,B01,P2,PAY000223,2025-01-03,1,1
M00223,B01,P2,PAY004983,2025-02-07,0,1
M00224,B01,P3,PAY000224,2025-03-29,0,1
M00225,B01,P1,PAY000225,2025-01-24,0,1
M00226,B01,P1,PAY000226,2025-01-30,1,1
M00226,B01,P1,PAY005824,2025-03-02,1,1
M00226,B01,P1,PAY006593,2025-04-06,1,1
M00226,B01,P1,PAY007326,2025-05-04,1,1
M00226,B01,P1,PAY007910,2025-06-03,1,1
M00226,B01,P1,PAY008395,2025-07-13,1,1
M00226,B01,P1,PAY009049,2025-08-13,1,1
M00226,B01,P1,PAY009525,2025-09-17,1,1
M00226,B01,P1,PAY009985,2025-10-24,0,1
M00227,B01,P3,PAY000227,2025-02-08,1,1
M00227,B01,P3,PAY006009,2025-05-15,1,1
M00227,B01,P3,PAY008108,2025-08-24,1,1
M00227,B01,P3,PAY009671,2025-11-25,1,1
M00227,B01,P3,PAY010858,2026-02-24,0,1
M00228,B01,P1,PAY000228,2025-01-14,1,1
M00228,B01,P2,PAY005344,2025-02-11,1,1
M00228,B01,P2,PAY006079,2025-03-21,1,1
M00228,B01,P2,PAY007014,2025-04-28,1,1
M00228,B01,P2,PAY007775,2025-05-25,1,1
M00228,B01,P2,PAY008264,2025-07-01,1,1
M00228,B01,P2,PAY008860,2025-07-30,0,1
M00229,B01,P3,PAY000229,2025-03-02,1,1
M00229,B01,P3,PAY006594,2025-05-25,1,1
M00229,B01,P3,PAY008265,2025-09-02,1,1
M00229,B01,P3,PAY009790,2025-12-08,1,1
M00229,B01,P3,PAY011034,2026-03-17,0,1
M00230,B01,P1,PAY000230,2025-01-14,1,1
M00230,B01,P1,PAY005345,2025-02-24,0,1
M00231,B01,P3,PAY000231,2025-01-19,0,1
M00232,B01,P3,PAY000232,2025-03-15,0,1
M00233,B01,P3,PAY000233,2025-03-11,0,1
M00234,B01,P3,PAY000234,2025-03-13,0,1
M00235,B01,P4,PAY000235,2025-06-08,1,1
M00235,B01,P4,PAY008492,2025-12-11,1,1
M00235,B01,P4,PAY011064,2026-06-09,1,1
M00236,B01,P3,PAY000236,2025-03-06,1,1
M00236,B01,P3,PAY006687,2025-06-03,1,1
M00236,B01,P3,PAY008396,2025-08-31,1,1
M00236,B01,P3,PAY009767,2025-12-02,0,1
M00237,B01,P1,PAY000237,2025-01-20,1,1
M00237,B01,P1,PAY005528,2025-02-27,1,1
M00237,B01,P1,PAY006474,2025-03-27,1,1
M00237,B01,P1,PAY007148,2025-05-07,0,1
M00238,B01,P1,PAY000238,2025-01-03,1,1
M00238,B01,P1,PAY004984,2025-02-05,1,1
M00238,B01,P1,PAY005939,2025-03-04,1,1
M00238,B01,P1,PAY006632,2025-04-05,1,1
M00238,B01,P1,PAY007305,2025-05-09,1,1
M00238,B01,P1,PAY007999,2025-06-20,0,1
M00239,B01,P5,PAY000239,2025-07-17,1,1
M00240,B01,P1,PAY000240,2025-01-23,0,1
M00241,B01,P3,PAY000241,2025-01-28,0,1
M00242,B01,P3,PAY000242,2025-01-29,1,1
M00242,B01,P3,PAY005795,2025-05-08,1,1
M00242,B01,P3,PAY007983,2025-08-13,1,1
M00242,B01,P3,PAY009526,2025-11-18,1,1
M00242,B01,P2,PAY010781,2025-12-23,1,1
M00242,B01,P3,PAY011189,2026-03-29,0,1
M00243,B01,P1,PAY000243,2025-01-07,1,1
M00243,B01,P1,PAY005109,2025-02-08,1,1
M00243,B01,P1,PAY006010,2025-03-16,1,1
M00243,B01,P1,PAY006896,2025-04-22,0,1
M00244,B01,P2,PAY000244,2025-01-03,0,1
M00245,B01,P1,PAY000245,2025-01-12,1,1
M00245,B01,P1,PAY005271,2025-02-11,1,1
M00245,B01,P1,PAY006080,2025-03-18,1,1
M00245,B01,P1,PAY006938,2025-04-24,1,1
M00245,B01,P1,PAY007705,2025-05-19,1,1
M00245,B01,P1,PAY008170,2025-06-18,0,1
M00246,B01,P3,PAY000246,2025-01-26,1,1
M00246,B01,P3,PAY005703,2025-04-22,1,1
M00246,B01,P3,PAY007662,2025-07-21,1,1
M00246,B01,P3,PAY009188,2025-10-20,1,1
M00246,B01,P3,PAY010428,2026-01-22,1,1
M00246,B01,P3,PAY011562,2026-04-23,0,1
M00247,B01,P1,PAY000247,2025-01-09,0,1
M00248,B01,P4,PAY000248,2025-05-02,1,1
M00248,B01,P4,PAY007875,2025-11-10,1,1
M00248,B01,P4,PAY010700,2026-05-17,0,1
M00249,B01,P1,PAY000249,2025-01-25,0,1
M00250,B01,P5,PAY000250,2025-07-09,1,1
M00251,B01,P3,PAY000251,2025-03-11,0,1
M00252,B01,P3,PAY000252,2025-03-07,1,1
M00252,B01,P3,PAY006704,2025-06-10,1,1
M00252,B01,P3,PAY008516,2025-09-20,1,1
M00252,B01,P1,PAY010020,2025-10-19,1,1
M00252,B01,P1,PAY010411,2025-11-24,0,1
M00253,B01,P4,PAY000253,2025-03-03,1,1
M00253,B01,P4,PAY006610,2025-08-26,1,1
M00253,B01,P4,PAY009706,2026-02-25,1,1
M00254,B01,P4,PAY000254,2025-04-25,1,1
M00254,B01,P4,PAY007736,2025-10-28,1,1
M00254,B01,P4,PAY010539,2026-05-01,1,1
M00255,B01,P3,PAY000255,2025-02-15,1,1
M00255,B01,P3,PAY006187,2025-05-14,1,1
M00255,B01,P3,PAY008083,2025-08-11,0,1
M00256,B01,P5,PAY000256,2025-02-22,1,1
M00256,B01,P5,PAY006360,2026-02-25,1,1
M00257,B01,P3,PAY000257,2025-02-28,1,1
M00257,B01,P3,PAY006496,2025-06-06,1,1
M00257,B01,P3,PAY008456,2025-09-02,1,1
M00257,B01,P3,PAY009791,2025-12-10,1,1
M00257,B01,P3,PAY011055,2026-03-10,1,1
M00257,B01,P3,PAY012189,2026-06-13,1,1
M00258,B01,P3,PAY000258,2025-01-13,1,1
M00258,B01,P2,PAY005307,2025-02-11,1,1
M00258,B01,P2,PAY006081,2025-03-10,1,1
M00258,B01,P2,PAY006773,2025-04-14,1,1
M00258,B01,P2,PAY007506,2025-05-24,0,1
M00259,B01,P5,PAY000259,2025-08-21,1,1
M00260,B01,P4,PAY000260,2025-05-03,0,1
M00261,B01,P1,PAY000261,2025-01-04,0,1
M00262,B01,P3,PAY000262,2025-03-19,1,1
M00262,B01,P3,PAY006958,2025-06-15,1,1
M00262,B01,P3,PAY008595,2025-09-10,1,1
M00262,B01,P3,PAY009887,2025-12-12,1,1
M00262,B01,P3,PAY011077,2026-03-08,1,1
M00262,B01,P3,PAY012164,2026-06-10,1,1
M00263,B01,P3,PAY000263,2025-01-06,1,1
M00263,B01,P3,PAY005082,2025-04-15,1,1
M00263,B01,P3,PAY007524,2025-07-26,1,1
M00263,B01,P3,PAY009275,2025-11-03,1,1
M00263,B01,P3,PAY010598,2026-02-01,0,1
M00264,B01,P4,PAY000264,2025-05-22,1,1
M00264,B01,P4,PAY008217,2025-12-02,1,1
M00264,B01,P3,PAY010963,2026-02-28,1,1
M00264,B01,P3,PAY012032,2026-06-07,0,1
M00265,B01,P4,PAY000265,2025-06-19,1,1
M00265,B01,P4,PAY008664,2025-12-17,0,1
M00266,B01,P5,PAY000266,2025-04-24,0,1
M00267,B01,P3,PAY000267,2025-02-17,1,1
M00267,B01,P3,PAY006223,2025-05-23,1,1
M00267,B01,P5,PAY008232,2026-05-29,1,1
M00268,B01,P1,PAY000268,2025-01-25,1,1
M00268,B01,P3,PAY005672,2025-05-02,1,1
M00268,B01,P3,PAY007876,2025-08-07,1,1
M00268,B01,P3,PAY009453,2025-11-10,0,1
M00269,B01,P3,PAY000269,2025-02-24,1,1
M00269,B01,P3,PAY006412,2025-05-28,1,1
M00269,B01,P1,PAY008312,2025-07-08,0,1
M00270,B01,P3,PAY000270,2025-01-05,1,1
M00270,B01,P3,PAY005056,2025-04-01,1,1
M00270,B01,P3,PAY007211,2025-07-11,0,1
M00271,B01,P1,PAY000271,2025-01-24,0,1
M00272,B01,P1,PAY000272,2025-01-14,1,1
M00272,B01,P1,PAY005346,2025-02-25,1,1
M00272,B01,P1,PAY006437,2025-04-07,1,1
M00272,B01,P1,PAY007350,2025-05-14,1,1
M00272,B01,P1,PAY008084,2025-06-25,0,1
M00273,B01,P3,PAY000273,2025-02-05,1,1
M00273,B01,P3,PAY005940,2025-05-06,1,1
M00273,B01,P3,PAY007947,2025-08-02,1,1
M00273,B01,P3,PAY009386,2025-11-08,0,1
M00274,B01,P3,PAY000274,2025-02-12,1,1
M00274,B01,P3,PAY006107,2025-05-19,1,1
M00274,B01,P3,PAY008171,2025-08-28,1,1
M00274,B01,P3,PAY009732,2025-12-04,1,1
M00274,B01,P1,PAY010985,2025-12-29,1,1
M00274,B01,P1,PAY011265,2026-01-31,1,1
M00274,B01,P1,PAY011676,2026-03-05,1,1
M00274,B01,P1,PAY012120,2026-04-12,1,1
M00274,B01,P1,PAY012637,2026-05-17,1,1
M00274,B01,P1,PAY013092,2026-06-23,0,0
M00275,B01,P1,PAY000275,2025-01-12,1,1
M00275,B01,P1,PAY005272,2025-02-22,1,1
M00275,B01,P1,PAY006361,2025-03-20,1,1
M00275,B01,P1,PAY006989,2025-04-21,0,1
M00276,B01,P5,PAY000276,2025-04-17,1,1
M00276,B01,P5,PAY007566,2026-04-19,1,1
M00277,B01,P3,PAY000277,2025-03-29,1,1
M00277,B01,P3,PAY007187,2025-06-29,1,1
M00277,B01,P3,PAY008811,2025-10-08,1,1
M00277,B01,P3,PAY010272,2026-01-17,0,1
M00278,B01,P1,PAY000278,2025-01-13,1,1
M00278,B01,P3,PAY005308,2025-04-16,0,1
M00279,B01,P4,PAY000279,2025-01-12,1,1
M00279,B01,P4,PAY005273,2025-07-11,1,1
M00279,B01,P4,PAY009011,2026-01-07,1,1
M00280,B01,P1,PAY000280,2025-01-29,0,1
M00281,B01,P1,PAY000281,2025-01-05,1,1
M00281,B01,P1,PAY005057,2025-02-10,1,1
M00281,B01,P1,PAY006060,2025-03-21,1,1
M00281,B01,P1,PAY007015,2025-04-24,1,1
M00281,B01,P1,PAY007706,2025-05-28,1,1
M00281,B01,P2,PAY008313,2025-06-24,1,1
M00281,B01,P2,PAY008731,2025-07-30,1,1
M00281,B01,P2,PAY009349,2025-08-30,1,1
M00281,B01,P2,PAY009754,2025-09-26,1,1
M00281,B01,P2,PAY010108,2025-11-05,1,1
M00281,B01,P2,PAY010621,2025-12-05,1,1
M00281,B01,P2,PAY010996,2025-12-30,1,1
M00281,B01,P2,PAY011277,2026-01-27,1,1
M00281,B01,P2,PAY011631,2026-02-28,1,1
M00281,B01,P2,PAY012033,2026-04-09,1,1
M00281,B01,P2,PAY012592,2026-05-15,1,1
M00281,B01,P2,PAY013076,2026-06-23,1,0
M00282,B01,P3,PAY000282,2025-03-11,1,1
M00282,B01,P3,PAY006794,2025-06-19,1,1
M00282,B01,P3,PAY008665,2025-09-16,1,1
M00283,B01,P2,PAY000283,2025-01-25,1,1
M00283,B01,P2,PAY005673,2025-02-28,1,1
M00283,B01,P2,PAY006497,2025-03-23,1,1
M00283,B01,P2,PAY007064,2025-04-30,1,1
M00283,B01,P2,PAY007819,2025-05-26,1,1
M00283,B01,P2,PAY008285,2025-07-04,0,1
M00284,B01,P3,PAY000284,2025-03-31,1,1
M00284,B01,P3,PAY007198,2025-06-27,1,1
M00284,B01,P3,PAY008778,2025-09-24,1,1
M00284,B01,P3,PAY010080,2025-12-19,1,1
M00284,B01,P3,PAY011151,2026-03-15,1,1
M00284,B01,P3,PAY012272,2026-06-19,1,0
M00285,B01,P4,PAY000285,2025-01-06,1,1
M00285,B01,P4,PAY005083,2025-07-03,1,1
M00285,B01,P4,PAY008897,2026-01-12,1,1
M00286,B01,P1,PAY000286,2025-01-25,1,1
M00286,B01,P1,PAY005674,2025-02-26,0,1
M00287,B01,P4,PAY000287,2025-06-19,0,1
M00288,B01,P3,PAY000288,2025-03-28,1,1
M00288,B01,P4,PAY007173,2025-09-29,1,1
M00288,B01,P4,PAY010152,2026-04-02,1,1
M00289,B01,P1,PAY000289,2025-01-22,1,1
M00289,B01,P1,PAY005589,2025-03-01,0,1
M00290,B01,P1,PAY000290,2025-01-08,1,1
M00290,B01,P1,PAY005130,2025-02-04,1,1
M00290,B01,P1,PAY005916,2025-03-01,1,1
M00290,B01,P1,PAY006576,2025-04-03,1,1
M00290,B01,P1,PAY007256,2025-05-05,1,1
M00290,B01,P1,PAY007933,2025-06-13,0,1
M00291,B01,P1,PAY000291,2025-01-02,1,1
M00291,B01,P3,PAY004950,2025-04-13,0,1
M00292,B01,P4,PAY000292,2025-02-11,1,1
M00292,B01,P4,PAY006082,2025-08-10,1,1
M00292,B01,P2,PAY009493,2025-09-12,1,1
M00292,B01,P2,PAY009917,2025-10-16,1,1
M00292,B01,P3,PAY010377,2026-01-14,1,1
M00292,B01,P3,PAY011457,2026-04-17,0,1
M00293,B01,P3,PAY000293,2025-03-29,1,1
M00293,B01,P3,PAY007188,2025-06-24,1,1
M00293,B01,P3,PAY008732,2025-10-03,1,1
M00293,B01,P3,PAY010215,2026-01-14,1,1
M00293,B01,P3,PAY011458,2026-04-17,0,1
M00294,B01,P1,PAY000294,2025-01-24,0,1
M00295,B01,P5,PAY000295,2025-02-17,1,1
M00295,B01,P5,PAY006224,2026-02-16,1,1
M00296,B01,P1,PAY000296,2025-01-08,1,1
M00296,B01,P1,PAY005131,2025-02-09,1,1
M00296,B01,P1,PAY006033,2025-03-13,1,1
M00296,B01,P1,PAY006833,2025-04-17,1,1
M00296,B01,P1,PAY007567,2025-05-21,1,1
M00296,B01,P3,PAY008200,2025-08-23,1,1
M00296,B01,P3,PAY009653,2025-11-30,1,1
M00296,B01,P3,PAY010923,2026-02-28,1,1
M00296,B01,P3,PAY012034,2026-06-02,1,1
M00297,B01,P2,PAY000297,2025-01-23,1,1
M00297,B01,P2,PAY005619,2025-02-18,0,1
M00298,B01,P3,PAY000298,2025-02-11,1,1
M00298,B01,P3,PAY006083,2025-05-13,1,1
