payment_id,member_id,branch_id,plan_id,payment_date,payment_type,amount
PAY003114,M03114,B04,P3,2024-10-20,Renewal,4000
PAY003981,M03981,B05,P5,2024-10-20,Renewal,13500
PAY003226,M03226,B04,P3,2024-10-20,Renewal,4000
PAY003193,M03193,B04,P3,2024-10-21,Renewal,4000
PAY002596,M02596,B03,P3,10/21/2024,Renewal,4000
PAY000186,M00186,B01,P3,2024-10-21,Renewal,4000
PAY001358,M01358,B02,P3,2024-10-21,Renewal,4000
PAY001368,M01368,B02,P3,2024-10-21,Renewal,4000
PAY003293,M03293,B04,P5,2024-10-21,Renewal,13500
PAY001611,M01611,B02,P3,2024-10-21,Renewal,4000
PAY003456,M03456,B04,P4,2024-10-21,Renewal,7500
PAY001156,M01156,B02,P3,2024-10-21,Renewal,4000
PAY000169,M00169,B01,P3,2024-10-21,Renewal,4000
PAY001325,M01325,B02,P5,2024-10-21,Renewal,13500
PAY000340,M00340,B01,P3,2024-10-21,Renewal,4000
PAY002594,M02594,B03,P3,10/21/2024,Renewal,4000
PAY003136,M03136,B04,P3,2024-10-21,Renewal,4000
PAY003123,M03123,B04,P3,2024-10-21,Renewal,4000
PAY002524,M02524,B03,P3,10/21/2024,Renewal,4000
PAY002705,M02705,B03,P4,10/21/2024,Renewal,7500
PAY003158,M03158,B04,P3,2024-10-21,Renewal,4000
PAY002701,M02701,B03,P3,10/21/2024,Renewal,4000
PAY003266,M03266,B04,P3,2024-10-22,Renewal,4000
PAY000193,M00193,B01,P3,2024-10-22,Renewal,4000
PAY004067,M04067,B05,P5,2024-10-22,Renewal,13500
PAY003467,M03467,B04,P3,2024-10-22,Renewal,4000
PAY003371,M03371,B04,P3,2024-10-22,Renewal,4000
PAY001260,M01260,B02,P4,2024-10-23,Renewal,7500
PAY004273,M04273,B05,P3,2024-10-23,Renewal,4000
PAY001193,M01193,B02,P3,2024-10-23,Renewal,4000
PAY004380,M04380,B05,P3,2024-10-23,Renewal,4000
PAY001366,M01366,B02,P4,2024-10-23,Renewal,7500
PAY003154,M03154,B04,P3,2024-10-23,Renewal,4000
PAY004136,M04136,B05,P3,2024-10-24,Renewal,4000
PAY000079,M00079,B01,P4,2024-10-24,Renewal,7500
PAY003247,M03247,B04,P3,2024-10-24,Renewal,4000
PAY001307,M01307,B02,P3,2024-10-24,Renewal,4000
PAY004041,M04041,B05,P3,2024-10-24,Renewal,4000
PAY001455,M01455,B02,P5,2024-10-24,Renewal,13500
PAY004152,M04152,B05,P3,2024-10-25,Renewal,4000
PAY001549,M01549,B02,P4,2024-10-25,Renewal,7500
PAY000254,M00254,B01,P4,2024-10-25,Renewal,7500
PAY003152,M03152,B04,P3,2024-10-25,Renewal,4000
PAY002631,M02631,B03,P3,10/26/2024,Renewal,4000
PAY002717,M02717,B03,P4,10/26/2024,Renewal,7500
PAY000093,M00093,B01,P3,2024-10-26,Renewal,4000
PAY004160,M04160,B05,P3,2024-10-26,Renewal,4000
PAY002505,M02505,B03,P3,10/26/2024,Renewal,4000
PAY000246,M00246,B01,P3,2024-10-26,Renewal,4000
PAY001418,M01418,B02,P3,2024-10-26,Renewal,4000
PAY001508,M01508,B02,P3,2024-10-26,Renewal,4000
PAY000148,M00148,B01,P4,2024-10-26,Renewal,7500
PAY004017,M04017,B05,P3,2024-10-27,Renewal,4000
PAY000057,M00057,B01,P3,2024-10-27,Renewal,4000
PAY004117,M04117,B05,P3,2024-10-27,Renewal,4000
PAY004166,M04166,B05,P3,2024-10-27,Renewal,4000
PAY004165,M04165,B05,P3,2024-10-27,Renewal,4000
PAY003143,M03143,B04,P4,2024-10-27,New,7500
PAY001476,M01476,B02,P3,2024-10-27,Renewal,4000
PAY000147,M00147,B01,P3,2024-10-27,Renewal,4000
PAY002626,M02626,B03,P3,10/27/2024,Renewal,4000
PAY003464,M03464,B04,P5,2024-10-27,Renewal,13500
PAY001463,M01463,B02,P3,2024-10-27,Renewal,4000
PAY003979,M03979,B05,P3,2024-10-27,Renewal,4000
PAY001457,M01457,B02,P4,2024-10-27,Renewal,7500
PAY004222,M04222,B05,P4,2024-10-28,Renewal,7500
PAY000241,M00241,B01,P3,2024-10-28,Renewal,4000
PAY001465,M01465,B02,P3,2024-10-28,Renewal,4000
PAY003331,M03331,B04,P3,2024-10-28,Renewal,4000
PAY002651,M02651,B03,P3,10/28/2024,Renewal,4000
PAY004268,M04268,B05,P3,2024-10-28,Renewal,4000
PAY001593,M01593,B02,P3,2024-10-28,Renewal,4000
PAY001227,M01227,B02,P3,2024-10-29,Renewal,4000
PAY000242,M00242,B01,P3,2024-10-29,Renewal,4000
PAY000197,M00197,B01,P3,2024-10-29,Renewal,4000
PAY001251,M01251,B02,P3,2024-10-29,Renewal,4000
PAY003207,M03207,B04,P3,2024-10-29,Renewal,4000
PAY002641,M02641,B03,P5,10/29/2024,Renewal,13500
PAY001190,M01190,B02,P5,2024-10-29,Renewal,13500
PAY004368,M04368,B05,P3,2024-10-29,Renewal,4000
PAY003222,M03222,B04,P4,2024-10-29,Renewal,7500
PAY003276,M03276,B04,P3,2024-10-29,Renewal,4000
PAY004107,M04107,B05,P3,2024-10-30,Renewal,4000
PAY001602,M01602,B02,P3,2024-10-30,Renewal,4000
PAY004129,M04129,B05,P3,2024-10-30,New,4000
PAY003141,M03141,B04,P3,2024-10-30,Renewal,4000
PAY001346,M01346,B02,P3,2024-10-30,Renewal,4000
PAY003975,M03975,B05,P3,2024-10-30,New,4000
PAY004158,M04158,B05,P4,2024-10-30,Renewal,7500
PAY001321,M01321,B02,P3,2024-10-30,Renewal,4000
PAY001242,M01242,B02,P3,2024-10-31,Renewal,4000
PAY001270,M01270,B02,P3,2024-10-31,Renewal,4000
PAY000010,M00010,B01,P3,2024-10-31,Renewal,4000
PAY001525,M01525,B02,P3,2024-10-31,Renewal,4000
PAY003475,M03475,B04,P3,2024-10-31,Renewal,4000
PAY004245,M04245,B05,P3,2024-10-31,Renewal,4000
PAY001327,M01327,B02,P3,2024-10-31,Renewal,4000
PAY001174,M01174,B02,P3,2024-10-31,Renewal,4000
PAY002552,M02552,B03,P4,11/01/2024,Renewal,7500
PAY004135,M04135,B05,P5,2024-11-01,Renewal,13500
PAY001289,M01289,B02,P4,2024-11-01,Renewal,7500
PAY003146,M03146,B04,P4,2024-11-01,Renewal,7500
PAY002619,M02619,B03,P3,11/01/2024,Renewal,4000
PAY004241,M04241,B05,P3,2024-11-01,Renewal,4000
PAY004341,M04341,B05,P3,2024-11-01,Renewal,4000
PAY000382,M00382,B01,P3,2024-11-01,Renewal,4000
PAY000043,M00043,B01,P3,2024-11-01,Renewal,4000
PAY000218,M00218,B01,P3,2024-11-01,Renewal,4000
PAY000248,M00248,B01,P4,2024-11-02,Renewal,7500
PAY002510,M02510,B03,P4,11/02/2024,Renewal,7500
PAY002636,M02636,B03,P4,11/02/2024,Renewal,7500
PAY002674,M02674,B03,P3,11/02/2024,Renewal,4000
PAY000405,M00405,B01,P3,2024-11-02,Renewal,4000
PAY001334,M01334,B02,P3,2024-11-02,Renewal,4000
PAY004106,M04106,B05,P3,2024-11-02,Renewal,4000
PAY000379,M00379,B01,P3,2024-11-02,Renewal,4000
PAY003359,M03359,B04,P3,2024-11-03,Renewal,4000
PAY001492,M01492,B02,P3,2024-11-03,Renewal,4000
PAY001210,M01210,B02,P3,2024-11-03,Renewal,4000
PAY002511,M02511,B03,P3,11/03/2024,Renewal,4000
PAY003470,M03470,B04,P4,2024-11-03,Renewal,7500
PAY002517,M02517,B03,P3,11/03/2024,Renewal,4000
PAY003457,M03457,B04,P3,2024-11-03,Renewal,4000
PAY002669,M02669,B03,P4,11/03/2024,Renewal,7500
PAY000154,M00154,B01,P3,2024-11-03,Renewal,4000
PAY004024,M04024,B05,P3,2024-11-03,Renewal,4000
PAY004083,M04083,B05,P3,2024-11-03,Renewal,4000
PAY003390,M03390,B04,P4,2024-11-03,Renewal,7500
PAY003124,M03124,B04,P3,2024-11-03,Renewal,4000
PAY000260,M00260,B01,P4,2024-11-03,Renewal,7500
PAY001247,M01247,B02,P3,2024-11-04,Renewal,4000
PAY000196,M00196,B01,P3,2024-11-04,Renewal,4000
PAY003168,M03168,B04,P3,2024-11-04,Renewal,4000
PAY001600,M01600,B02,P3,2024-11-04,Renewal,4000
PAY004080,M04080,B05,P3,2024-11-04,Renewal,4000
PAY001194,M01194,B02,P3,2024-11-04,New,4000
PAY003434,M03434,B04,P3,2024-11-04,Renewal,4000
PAY000067,M00067,B01,P3,2024-11-05,Renewal,4000
PAY004184,M04184,B05,P3,2024-11-05,Renewal,4000
PAY000273,M00273,B01,P3,2024-11-05,Renewal,4000
PAY004061,M04061,B05,P3,2024-11-05,Renewal,4000
PAY003208,M03208,B04,P3,2024-11-05,Renewal,4000
PAY001306,M01306,B02,P3,2024-11-05,Renewal,4000
PAY001376,M01376,B02,P3,2024-11-05,Renewal,4000
PAY004036,M04036,B05,P3,2024-11-05,Renewal,4000
PAY004140,M04140,B05,P3,2024-11-05,Renewal,4000
PAY003437,M03437,B04,P3,2024-11-06,Renewal,4000
PAY003447,M03447,B04,P3,2024-11-06,Renewal,4000
PAY003176,M03176,B04,P3,2024-11-06,Renewal,4000
PAY001592,M01592,B02,P3,2024-11-06,Renewal,4000
PAY000219,M00219,B01,P3,2024-11-06,Renewal,4000
PAY004130,M04130,B05,P3,2024-11-06,Renewal,4000
PAY004198,M04198,B05,P3,2024-11-06,New,4000
PAY004337,M04337,B05,P4,2024-11-06,Renewal,7500
PAY003412,M03412,B04,P3,2024-11-06,Renewal,4000
PAY000188,M00188,B01,P4,2024-11-06,Renewal,7500
PAY000162,M00162,B01,P3,2024-11-06,Renewal,4000
PAY003164,M03164,B04,P3,2024-11-06,Renewal,4000
PAY000343,M00343,B01,P3,2024-11-07,Renewal,4000
PAY002678,M02678,B03,P5,11/07/2024,Renewal,13500
PAY003187,M03187,B04,P3,2024-11-07,Renewal,4000
PAY000176,M00176,B01,P3,2024-11-07,Renewal,4000
PAY004124,M04124,B05,P4,2024-11-07,Renewal,7500
PAY001237,M01237,B02,P3,2024-11-07,Renewal,4000
PAY001620,M01620,B02,P4,2024-11-07,Renewal,7500
PAY003346,M03346,B04,P3,2024-11-08,New,4000
PAY004251,M04251,B05,P3,2024-11-08,New,4000
PAY001470,M01470,B02,P3,2024-11-08,Renewal,4000
PAY001246,M01246,B02,P3,2024-11-08,Renewal,4000
PAY000214,M00214,B01,P3,2024-11-08,Renewal,4000
PAY001510,M01510,B02,P3,2024-11-08,Renewal,4000
PAY000227,M00227,B01,P3,2024-11-08,Renewal,4000
PAY003120,M03120,B04,P3,2024-11-08,Renewal,4000
PAY001293,M01293,B02,P5,2024-11-08,Renewal,13500
PAY000130,M00130,B01,P3,2024-11-08,Renewal,4000
PAY000137,M00137,B01,P3,2024-11-09,Renewal,4000
PAY001400,M01400,B02,P3,2024-11-09,Renewal,4000
PAY002585,M02585,B03,P4,11/09/2024,Renewal,7500
PAY002590,M02590,B03,P3,11/09/2024,Renewal,4000
PAY001378,M01378,B02,P3,2024-11-09,Renewal,4000
PAY003310,M03310,B04,P4,2024-11-09,Renewal,7500
PAY000110,M00110,B01,P3,2024-11-09,Renewal,4000
PAY001528,M01528,B02,P3,2024-11-09,Renewal,4000
PAY002497,M02497,B03,P3,11/09/2024,Renewal,4000
PAY003399,M03399,B04,P3,2024-11-09,Renewal,4000
PAY000402,M00402,B01,P3,2024-11-10,Renewal,4000
PAY000096,M00096,B01,P3,2024-11-10,Renewal,4000
PAY000199,M00199,B01,P5,2024-11-10,Renewal,13500
PAY004252,M04252,B05,P4,2024-11-10,Renewal,7500
PAY000045,M00045,B01,P3,2024-11-10,Renewal,4000
PAY003368,M03368,B04,P4,2024-11-11,Renewal,7500
PAY000298,M00298,B01,P3,2024-11-11,Renewal,4000
PAY004209,M04209,B05,P3,2024-11-11,Renewal,4000
PAY001355,M01355,B02,P3,2024-11-11,Renewal,4000
PAY000307,M00307,B01,P3,2024-11-11,Renewal,4000
PAY001250,M01250,B02,P4,2024-11-11,Renewal,7500
PAY004255,M04255,B05,P3,2024-11-12,Renewal,4000
PAY004237,M04237,B05,P3,2024-11-12,Renewal,4000
PAY004060,M04060,B05,P3,2024-11-12,Renewal,4000
PAY004200,M04200,B05,P4,2024-11-12,Renewal,7500
PAY004113,M04113,B05,P4,2024-11-12,Renewal,7500
PAY004280,M04280,B05,P5,2024-11-12,Renewal,13500
PAY003172,M03172,B04,P3,2024-11-12,Renewal,4000
PAY001612,M01612,B02,P3,2024-11-12,Renewal,4000
PAY004275,M04275,B05,P4,2024-11-12,Renewal,7500
PAY000274,M00274,B01,P3,2024-11-12,Renewal,4000
PAY000070,M00070,B01,P3,2024-11-13,Renewal,4000
PAY001532,M01532,B02,P4,2024-11-13,Renewal,7500
PAY003235,M03235,B04,P3,2024-11-13,Renewal,4000
PAY003252,M03252,B04,P3,2024-11-13,Renewal,4000
PAY003427,M03427,B04,P3,2024-11-13,Renewal,4000
PAY000048,M00048,B01,P3,2024-11-14,Renewal,4000
PAY003375,M03375,B04,P3,2024-11-14,Renewal,4000
PAY003126,M03126,B04,P3,2024-11-14,Renewal,4000
PAY000189,M00189,B01,P3,2024-11-14,Renewal,4000
PAY001191,M01191,B02,P3,2024-11-14,Renewal,4000
PAY003189,M03189,B04,P3,2024-11-14,Renewal,4000
PAY001299,M01299,B02,P5,2024-11-15,Renewal,13500
PAY000255,M00255,B01,P3,2024-11-15,Renewal,4000
PAY002699,M02699,B03,P3,11/15/2024,Renewal,4000
PAY004322,M04322,B05,P3,2024-11-15,Renewal,4000
PAY002617,M02617,B03,P5,11/15/2024,Renewal,13500
PAY003171,M03171,B04,P3,2024-11-15,Renewal,4000
PAY001643,M01643,B02,P3,2024-11-15,Renewal,4000
PAY001159,M01159,B02,P3,2024-11-15,Renewal,4000
PAY000175,M00175,B01,P4,2024-11-16,Renewal,7500
PAY003209,M03209,B04,P3,2024-11-16,Renewal,4000
PAY000114,M00114,B01,P3,2024-11-16,Renewal,4000
PAY001351,M01351,B02,P3,2024-11-16,Renewal,4000
PAY000267,M00267,B01,P3,2024-11-17,Renewal,4000
PAY000426,M00426,B01,P3,2024-11-17,Renewal,4000
PAY000392,M00392,B01,P4,2024-11-17,Renewal,7500
PAY000132,M00132,B01,P4,2024-11-17,Renewal,7500
PAY000015,M00015,B01,P3,2024-11-17,Renewal,4000
PAY001518,M01518,B02,P3,2024-11-17,Renewal,4000
PAY003291,M03291,B04,P3,2024-11-18,Renewal,4000
PAY003200,M03200,B04,P3,2024-11-18,Renewal,4000
PAY000011,M00011,B01,P3,2024-11-18,Renewal,4000
PAY004019,M04019,B05,P3,2024-11-18,Renewal,4000
PAY003206,M03206,B04,P3,2024-11-18,Renewal,4000
PAY002702,M02702,B03,P4,11/18/2024,Renewal,7500
PAY000367,M00367,B01,P3,2024-11-18,Renewal,4000
PAY004269,M04269,B05,P3,2024-11-18,Renewal,4000
PAY003410,M03410,B04,P5,2024-11-18,Renewal,13500
PAY004097,M04097,B05,P3,2024-11-18,Renewal,4000
PAY003379,M03379,B04,P3,2024-11-18,Renewal,4000
PAY004188,M04188,B05,P3,2024-11-19,New,4000
PAY004289,M04289,B05,P3,2024-11-19,Renewal,4000
PAY001427,M01427,B02,P3,2024-11-19,Renewal,4000
PAY001204,M01204,B02,P3,2024-11-19,Renewal,4000
PAY002673,M02673,B03,P3,11/19/2024,Renewal,4000
PAY001176,M01176,B02,P3,2024-11-20,Renewal,4000
PAY002629,M02629,B03,P3,11/20/2024,Renewal,4000
PAY000139,M00139,B01,P3,2024-11-20,Renewal,4000
PAY000020,M00020,B01,P3,2024-11-20,Renewal,4000
PAY000204,M00204,B01,P3,2024-11-20,Renewal,4000
PAY004114,M04114,B05,P3,2024-11-21,Renewal,4000
PAY003288,M03288,B04,P4,2024-11-21,Renewal,7500
PAY004190,M04190,B05,P3,2024-11-21,Renewal,4000
PAY001617,M01617,B02,P3,2024-11-21,Renewal,4000
PAY000107,M00107,B01,P3,2024-11-21,Renewal,4000
PAY001482,M01482,B02,P3,2024-11-21,Renewal,4000
PAY003116,M03116,B04,P3,2024-11-21,Renewal,4000
PAY000206,M00206,B01,P3,2024-11-21,Renewal,4000
PAY002710,M02710,B03,P3,11/22/2024,Renewal,4000
PAY000264,M00264,B01,P4,2024-11-22,Renewal,7500
PAY000414,M00414,B01,P3,2024-11-22,Renewal,4000
PAY000166,M00166,B01,P3,2024-11-22,Renewal,4000
PAY004316,M04316,B05,P4,2024-11-22,Renewal,7500
PAY001460,M01460,B02,P3,2024-11-22,Renewal,4000
PAY004348,M04348,B05,P3,2024-11-22,New,4000
PAY004193,M04193,B05,P3,2024-11-23,Renewal,4000
PAY003159,M03159,B04,P3,2024-11-24,Renewal,4000
PAY000122,M00122,B01,P3,2024-11-24,Renewal,4000
PAY000269,M00269,B01,P3,2024-11-24,Renewal,4000
PAY001162,M01162,B02,P3,2024-11-24,Renewal,4000
PAY002654,M02654,B03,P3,11/24/2024,Renewal,4000
PAY004311,M04311,B05,P3,2024-11-24,Renewal,4000
PAY004246,M04246,B05,P3,2024-11-24,Renewal,4000
PAY004330,M04330,B05,P3,2024-11-25,Renewal,4000
PAY003429,M03429,B04,P3,2024-11-25,Renewal,4000
PAY004279,M04279,B05,P3,2024-11-25,Renewal,4000
PAY002601,M02601,B03,P3,11/25/2024,Renewal,4000
PAY004026,M04026,B05,P4,2024-11-26,Renewal,7500
PAY004296,M04296,B05,P3,2024-11-26,Renewal,4000
PAY002704,M02704,B03,P3,11/26/2024,Renewal,4000
PAY004225,M04225,B05,P3,2024-11-26,Renewal,4000
PAY004131,M04131,B05,P3,2024-11-26,Renewal,4000
PAY003349,M03349,B04,P3,2024-11-26,Renewal,4000
PAY003335,M03335,B04,P3,2024-11-26,Renewal,4000
PAY001377,M01377,B02,P4,2024-11-26,Renewal,7500
PAY003219,M03219,B04,P4,2024-11-26,Renewal,7500
PAY001623,M01623,B02,P3,2024-11-26,Renewal,4000
PAY002526,M02526,B03,P3,11/27/2024,Renewal,4000
PAY001624,M01624,B02,P3,2024-11-27,Renewal,4000
PAY003117,M03117,B04,P4,2024-11-27,Renewal,7500
PAY003259,M03259,B04,P3,2024-11-27,Renewal,4000
PAY001310,M01310,B02,P3,2024-11-27,Renewal,4000
PAY000400,M00400,B01,P3,2024-11-27,Renewal,4000
PAY002680,M02680,B03,P3,11/27/2024,Renewal,4000
PAY001589,M01589,B02,P4,2024-11-28,Renewal,7500
PAY004176,M04176,B05,P3,2024-11-28,Renewal,4000
PAY003305,M03305,B04,P4,2024-11-28,Renewal,7500
PAY001613,M01613,B02,P4,2024-11-28,Renewal,7500
PAY002726,M02726,B03,P3,11/28/2024,Renewal,4000
PAY004010,M04010,B05,P3,2024-11-28,Renewal,4000
PAY000257,M00257,B01,P3,2024-11-28,Renewal,4000
PAY004087,M04087,B05,P5,2024-11-29,Renewal,13500
PAY000326,M00326,B01,P4,2024-11-29,Renewal,7500
PAY001224,M01224,B02,P4,2024-11-30,Renewal,7500
PAY002525,M02525,B03,P4,11/30/2024,Renewal,7500
PAY001347,M01347,B02,P4,2024-11-30,Renewal,7500
PAY000215,M00215,B01,P4,2024-11-30,Renewal,7500
PAY000395,M00395,B01,P5,2024-12-01,Renewal,13500
PAY000417,M00417,B01,P5,2024-12-01,Renewal,13500
PAY004360,M04360,B05,P4,2024-12-01,Renewal,7500
PAY003270,M03270,B04,P4,2024-12-01,Renewal,7500
PAY002575,M02575,B03,P3,12/01/2024,Renewal,4000
PAY002587,M02587,B03,P3,12/01/2024,Renewal,4000
PAY004266,M04266,B05,P1,2024-12-02,Renewal,1500
PAY003451,M03451,B04,P1,2024-12-02,Renewal,1500
PAY000381,M00381,B01,P1,2024-12-02,Renewal,1500
PAY003462,M03462,B04,P1,2024-12-02,Renewal,1500
PAY003385,M03385,B04,P1,2024-12-02,Renewal,1500
PAY004333,M04333,B05,P1,2024-12-02,Renewal,1500
PAY000291,M00291,B01,P1,2024-12-02,Renewal,1500
PAY001344,M01344,B02,P2,2024-12-02,Renewal,1100
PAY003198,M03198,B04,P3,2024-12-02,Renewal,4000
PAY002546,M02546,B03,P1,12/02/2024,Renewal,1500
PAY001503,M01503,B02,P1,2024-12-02,Renewal,1500
PAY000151,M00151,B01,P1,2024-12-02,Renewal,1500
PAY001287,M01287,B02,P5,2024-12-02,Renewal,13500
PAY002527,M02527,B03,P2,12/02/2024,Renewal,1100
PAY001560,M01560,B02,P2,2024-12-02,Renewal,1100
PAY000128,M00128,B01,P1,2024-12-02,Renewal,1500
PAY002588,M02588,B03,P2,12/02/2024,Renewal,1100
PAY003432,M03432,B04,P1,2024-12-02,Renewal,1500
PAY001259,M01259,B02,P1,2024-12-02,Renewal,1500
PAY001522,M01522,B02,P3,2024-12-02,Renewal,4000
PAY000009,M00009,B01,P2,2024-12-02,Renewal,1100
PAY003428,M03428,B04,P1,2024-12-02,Renewal,1500
PAY000112,M00112,B01,P2,2024-12-02,Renewal,1100
PAY001478,M01478,B02,P1,2024-12-02,Renewal,1500
PAY001582,M01582,B02,P1,2024-12-02,Renewal,1500
PAY000089,M00089,B01,P2,2024-12-02,Renewal,1100
PAY002607,M02607,B03,P2,12/02/2024,Renewal,1100
PAY004372,M04372,B05,P1,2024-12-02,Renewal,1500
PAY004199,M04199,B05,P1,2024-12-02,Renewal,1500
PAY001609,M01609,B02,P3,2024-12-02,Renewal,4000
PAY003121,M03121,B04,P1,2024-12-02,Renewal,1500
PAY000078,M00078,B01,P3,2024-12-02,Renewal,4000
PAY000229,M00229,B01,P3,2024-12-02,Renewal,4000
PAY000377,M00377,B01,P3,2024-12-02,Renewal,4000
PAY002689,M02689,B03,P2,12/02/2024,Renewal,1100
PAY001428,M01428,B02,P2,2024-12-02,Renewal,1100
PAY004235,M04235,B05,P4,2024-12-02,Renewal,7500
PAY004133,M04133,B05,P2,2024-12-02,Renewal,1100
PAY002635,M02635,B03,,12/02/2024,Renewal,1500
PAY004007,M04007,B05,P1,2024-12-03,Renewal,1500
PAY000208,M00208,B01,P3,2024-12-03,Renewal,4000
PAY004052,M04052,B05,P1,2024-12-03,Renewal,1500
PAY001218,M01218,B02,P1,2024-12-03,Renewal,1500
PAY001619,M01619,B02,P1,2024-12-03,Renewal,1500
PAY001303,M01303,B02,P1,2024-12-03,Renewal,1500
PAY004307,M04307,B05,P2,2024-12-03,Renewal,1100
PAY004138,M04138,B05,P1,2024-12-03,Renewal,1500
PAY004045,M04045,B05,P1,2024-12-03,Renewal,1500
PAY000325,M00325,B01,P1,2024-12-03,Renewal,1500
PAY001228,M01228,B02,P2,2024-12-03,Renewal,1100
PAY000222,M00222,B01,P2,2024-12-03,Renewal,1100
PAY000345,M00345,B01,P1,2024-12-03,Renewal,1500
PAY004338,M04338,B05,P1,2024-12-03,Renewal,1500
PAY004151,M04151,B05,P2,2024-12-03,Renewal,1100
PAY000216,M00216,B01,P2,2024-12-03,Renewal,1100
PAY004332,M04332,B05,P2,2024-12-03,Renewal,1100
PAY000121,M00121,B01,P1,2024-12-03,Renewal,1500
PAY000223,M00223,B01,P2,2024-12-03,Renewal,1100
PAY000119,M00119,B01,P3,2024-12-03,Renewal,4000
PAY001276,M01276,B02,P1,2024-12-03,Renewal,1500
PAY003433,M03433,B04,P1,2024-12-03,Renewal,1500
PAY001192,M01192,B02,P1,2024-12-03,Renewal,1500
PAY001652,M01652,B02,P5,2024-12-03,Renewal,13500
PAY001405,M01405,B02,P3,2024-12-03,Renewal,4000
PAY003202,M03202,B04,P3,2024-12-03,Renewal,4000
PAY001547,M01547,B02,P2,2024-12-03,Renewal,1100
PAY003201,M03201,B04,P4,2024-12-03,Renewal,7500
PAY004364,M04364,B05,P1,2024-12-03,Renewal,1500
PAY003421,M03421,B04,P2,2024-12-03,Renewal,1100
PAY004211,M04211,B05,P1,2024-12-03,Renewal,1500
PAY004105,M04105,B05,P2,2024-12-03,Renewal,1100
PAY001163,M01163,B02,P3,2024-12-03,Renewal,4000
PAY002583,M02583,B03,P2,12/03/2024,Renewal,1100
PAY003317,M03317,B04,P1,2024-12-03,Renewal,1500
PAY003364,M03364,B04,P1,2024-12-03,Renewal,1500
PAY003156,M03156,B04,P2,2024-12-03,Renewal,1100
PAY004173,M04173,B05,P4,2024-12-03,Renewal,7500
PAY002569,M02569,B03,P3,12/03/2024,Renewal,4000
PAY002600,M02600,B03,P2,12/03/2024,Renewal,1100
PAY003264,M03264,B04,P1,2024-12-03,Renewal,1500
PAY000238,M00238,B01,P1,2024-12-03,Renewal,1500
PAY001499,M01499,B02,P1,2024-12-03,Renewal,1500
PAY002605,M02605,B03,P2,12/03/2024,Renewal,1100
PAY001448,M01448,B02,P1,2024-12-03,Renewal,1500
PAY001340,M01340,B02,P2,2024-12-03,Renewal,1100
PAY000127,M00127,B01,P1,2024-12-03,Renewal,1500
PAY001182,M01182,B02,P2,2024-12-03,Renewal,1100
PAY002692,M02692,B03,P2,12/03/2024,Renewal,1100
PAY000244,M00244,B01,P2,2024-12-03,Renewal,1100
PAY004267,M04267,B05,P3,2024-12-03,Renewal,4000
PAY000143,M00143,B01,P1,2024-12-03,Renewal,1500
PAY003182,M03182,B04,P1,2024-12-03,Renewal,1500
PAY001356,M01356,B02,P1,2024-12-03,Renewal,1500
PAY001333,M01333,B02,P3,2024-12-03,Renewal,4000
PAY001337,M01337,B02,P1,2024-12-03,Renewal,1500
PAY001221,M01221,B02,P1,2024-12-03,Renewal,1500
PAY003217,M03217,B04,P1,2024-12-03,Renewal,1500
PAY000195,M00195,B01,P1,2024-12-04,Renewal,1500
PAY003431,M03431,B04,P1,2024-12-04,Renewal,1500
PAY003444,M03444,B04,P3,2024-12-04,Renewal,4000
PAY003232,M03232,B04,P4,2024-12-04,Renewal,7500
PAY002720,M02720,B03,P1,12/04/2024,Renewal,1500
PAY000261,M00261,B01,P1,2024-12-04,Renewal,1500
PAY000203,M00203,B01,P1,2024-12-04,Renewal,1500
PAY003474,M03474,B04,P1,2024-12-04,Renewal,1500
PAY001273,M01273,B02,P1,2024-12-04,Renewal,1500
PAY000200,M00200,B01,P4,2024-12-04,Renewal,7500
PAY001274,M01274,B02,P3,2024-12-04,Renewal,4000
PAY003459,M03459,B04,P1,2024-12-04,Renewal,1500
PAY001509,M01509,B02,P2,2024-12-04,Renewal,1100
PAY004132,M04132,B05,P3,2024-12-04,Renewal,4000
PAY002598,M02598,B03,P1,12/04/2024,Renewal,1500
PAY004226,M04226,B05,P1,2024-12-04,Renewal,1500
PAY000372,M00372,B01,P1,2024-12-04,Renewal,1500
PAY001359,M01359,B02,P4,2024-12-04,Renewal,7500
PAY001372,M01372,B02,P1,2024-12-04,Renewal,1500
PAY000049,M00049,B01,P1,2024-12-04,Renewal,1500
PAY004238,M04238,B05,P1,2024-12-04,Renewal,1500
PAY004194,M04194,B05,P2,2024-12-04,Renewal,1100
PAY001486,M01486,B02,P3,2024-12-04,Renewal,4000
PAY001397,M01397,B02,P1,2024-12-04,Renewal,1500
PAY002659,M02659,B03,P1,12/04/2024,Renewal,1500
PAY001196,M01196,B02,P1,2024-12-04,Renewal,1500
PAY002664,M02664,B03,P1,12/04/2024,Renewal,1500
PAY001415,M01415,B02,P3,2024-12-04,Renewal,4000
PAY004125,M04125,B05,P1,2024-12-04,Renewal,1500
PAY001420,M01420,B02,P2,2024-12-04,Renewal,1100
PAY001384,M01384,B02,P1,2024-12-04,Renewal,1500
PAY002584,M02584,B03,P1,12/04/2024,Renewal,1500
PAY000104,M00104,B01,P1,2024-12-04,Renewal,1500
PAY003215,M03215,B04,P1,2024-12-04,Renewal,1500
PAY001232,M01232,B02,P1,2024-12-04,Renewal,1500
